,Unnamed: 0,recipe_url,title,nutriscore_letter,nutriscore_img_url,ecoscore_letter,ecoscore_img_url,rating,tags,comments,likes,share,total_time,nb_persons,difficulty,price,ingredients,preparation_time,cooking_time,steps,image_main_url
1531,1531,https://www.marmiton.org/recettes/recette_graines-de-courges-caramelisees-aux-epices_219203.aspx,Graines de courges caramélisées aux épices,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_d.jpeg,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_d.png,5.0,"['Amuse-gueule', 'Végétarien', 'Sans gluten']",4.0,207,3.0,5 min,8.0,facile,bon marché,"[['https://assets.afcdn.com/recipe/20170621/69062_w180h180c1.jpg', '250', 'g de graines de courge', ' séchées'], ['https://assets.afcdn.com/recipe/20170607/67377_w180h180c1cx350cy350.jpg', '6', 'cuillères à soupe de sucre en poudre', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '1', 'ml de sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67508_w180h180c1cx350cy350.jpg', '3', 'ml de quatre-épices', ' "" ou autre selon les goûts'], ['https://assets.afcdn.com/recipe/20170607/67717_w180h180c1cx1777cy2231.jpg', '1', ""cuillère à soupe d'huile"", ' ']]",5 min,30 min,"[""Dans un grand saladier, mélanger 2 cuillères à soupe de sucre, le sel et les épices. Faire chauffer l'huile dans une grande poêle à feu doux."", ""Ajouter les graines de courges et saupoudrer de 4 cuillères à coupe de sucre. Mélanger sans arrêt avec une cuillère en bois jusqu'à ce que le sucre ait complètement fondu (environ 20-30 minutes). Verser les graines dans le saladier, bien mélanger pour bien enrober les graines du mélange."", 'Laisser refroidir avant de servir.']",
1532,1532,https://www.marmiton.org/recettes/recette_pain-surprise-surprenant_55060.aspx,Pain surprise surprenant,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_b.jpeg,c,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_c.png,5.0,['Amuse-gueule'],4.0,805,15.0,30 min,6.0,facile,Coût moyen,"[['https://assets.afcdn.com/recipe/20171228/76337_w180h180c1cx2592cy1728.jpg', '10', 'galettes (bretonnes)', ' rondes de pain suédois (au rayon pain de mie ou en épicerie suédoise)'], ['https://assets.afcdn.com/recipe/20170607/67460_w180h180c1cx350cy350.jpg', '100', 'g de saumon fumé', ' '], ['https://assets.afcdn.com/recipe/20170607/67769_w180h180c1cx350cy350.jpg', '100', 'g de poulet', ' '], ['https://assets.afcdn.com/recipe/20170621/69150_w180h180c1.jpg', '', 'Rillettes', ' de thon, de porc ou de canard'], ['https://assets.afcdn.com/recipe/20170607/67343_w180h180c1cx350cy350.jpg', '2', 'tranches de jambon', ' de dinde, de poulet ou de porc'], ['https://assets.afcdn.com/recipe/20170607/67447_w180h180c1cx350cy350.jpg', '1', 'fromage de chèvre', ' frais'], ['https://assets.afcdn.com/recipe/20170607/67459_w180h180c1cx350cy350.jpg', '3', 'demis de tomate', ' confites'], ['https://assets.afcdn.com/recipe/20170607/67759_w180h180c1cx350cy350.jpg', '', 'Mayonnaise', ' '], ['https://assets.afcdn.com/recipe/20170607/67744_w180h180c1cx350cy350.jpg', '', 'Fromage blanc', ' '], ['https://assets.afcdn.com/recipe/20170607/67368_w180h180c1cx350cy350.jpg', '', 'Curry', "" ou mélange d'épices indiennes""], ['https://assets.afcdn.com/recipe/20170607/67695_w180h180c1cx350cy350.jpg', '', 'Ciboulette', ' '], ['https://assets.afcdn.com/recipe/20170607/67345_w180h180c1cx2478cy1620.jpg', '', 'Menthe', ' '], ['https://assets.afcdn.com/recipe/20170607/67728_w180h180c1cx2144cy1424.jpg', '', 'Herbes de Provence', ' '], ['https://assets.afcdn.com/recipe/20170607/67581_w180h180c1cx261cy261.jpg', '', 'Piment', ' doux']]",30 min,,"['Préparez une sauce en mélangeant une grosse cuillère à soupe de fromage blanc avec de la ciboulette hachée et de la menthe à votre convenance.', 'Salez, poivrez et étalez cette préparation sur un pain.', 'Posez dessus les tranches de saumon fumé.', 'Mélangez 2 ou 3 cuillères à soupe de mayonnaise avec 2 cuillères à café de curry (suivant le goût désiré).', 'Tartinez sur un pain et recouvrir des émincés de poulet (préalablement cuits, ou achetés déjà préparés).', 'Coupez en tout petits morceaux les tomates confites.', ""Incorporez-les au fromage de chèvre et saupoudrez d'une cuillère à café d'herbes de Provence."", 'Poivrez (mais évitez de saler).', 'Posez également sur un pain.', 'Tartinez un pain des rillettes que vous aurez choisi.', 'Mélangez 2 ou 3 cuillères à soupe de mayonnaise avec 1 cuillère à café de piment doux.', 'Etalez cette sauce sur un pain et recouvrez des tranches de jambon.', ""Recouvrez chaque pain tartiné d'un pain nature et empilez les différents sandwiches dans l'ordre de votre choix."", 'Coupez le ""gâteau"" obtenu en 8, ou en 6 pour de plus grandes parts. Réservez au frais au moins 2 heures et servir !']",https://assets.afcdn.com/recipe/20150410/10193_w512h384c1cx1250cy1875.jpg
1533,1533,https://www.marmiton.org/recettes/recette_carentica-algerie_18577.aspx,Carentica (Algérie),b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_b.jpeg,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_b.png,4.1,"['Amuse-gueule', 'Végétarien']",14.0,301,1.0,30 min,6.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67682_w180h180c1cx350cy350.jpg', '250', 'g de farine', ' de pois chiches'], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '1', 'oeuf', "" entier et un jaune d'oeuf""], ['https://assets.afcdn.com/recipe/20170607/67483_w180h180c1cx350cy350.jpg', '1/2', 'cuillère à café de cumin', ' '], ['https://assets.afcdn.com/recipe/20201201/115998_w180h180c1cx912cy821.jpg', '1/2', 'verre de beurre', ' fondu'], ['https://assets.afcdn.com/recipe/20190308/88958_w180h180c1cx150cy150.jpg', '3', ""verres d'eau"", ' ']]",30 min,35 min,"[""Mettre tous les ingrédients ensemble (sauf le jaune d'oeuf) et mélangez énergiquement jusqu'à ce que le mélange devienne liquide et de couleur jaune."", ""Laisser reposer 30 mn, puis mélanger de nouveau (au besoin rajouter un peu d'eau)."", 'Beurrer un moule à manqué et verser le carentica (la préparation).', ""Verser par dessus le jaune d'oeuf battu et le cumin."", 'Enfourner 30 à 35 mn à four doux et servir tiède ou froid.']",
1534,1534,https://www.marmiton.org/recettes/recette_mini-croissant-a-la-tapenade_174666.aspx,Mini croissant à la tapenade,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_d.jpeg,c,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_c.png,4.3,"['Amuse-gueule', 'Bouchée ou amuse-bouche', 'Croissants']",3.0,250,0.0,15 min,16.0,facile,bon marché,"[['https://assets.afcdn.com/recipe/20201222/116680_w180h180c1cx1200cy1200.png', '1', 'pâte brisée', ' '], ['https://assets.afcdn.com/recipe/20170607/67676_w180h180c1cx350cy350.jpg', '1', 'gros pot de tapenade', ' (verte ou noir)'], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '1', 'oeuf', ' ']]",15 min,15 min,"['Préchauffez le four à 180°C (th 6).', 'Déroulez la pâte brisée.', ""Coupez-la en 4, et recoupez chaque quart de pâte encore en 4 afin d'obtenir 16 triangles."", ""Déposez une petite cuiller de tapenade sur la partie la plus large d'un triangle, puis rouler le afin d’obtenir un croissant."", ""Recourber les pointes en pressant la pâte afin d'enfermer la tapenade."", ""Répétez l'opération pour les autres triangles."", 'Déposez les croissants sur du papier sulfurisé sur la grille du four.', ""Battez l’œuf, et badigeonnez chaque croissant à l'aide d'un pinceau pour obtenir une jolie dorure à la cuisson."", 'Enfournez environ 15 min (jusqu’à se que les croissants soient dorés).', ""Dégustez pour l'apéro.""]",
1535,1535,https://www.marmiton.org/recettes/recette_tapenade-a-la-tomate_22668.aspx,Tapenade à la tomate,c,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_c.jpeg,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_b.png,4.1,"['Amuse-gueule', 'Apéritif dînatoire vegetarien', 'Apéritif dînatoire sans gluten', 'Rapide', 'Dip et tartinade', 'Vegan', 'Apéritif dînatoire', 'Tapenade']",10.0,6.4k,23.0,10 min,6.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67566_w180h180c1cx350cy350.jpg', '1', ""sachet d'olive verte"", ' dénoyautées'], ['https://assets.afcdn.com/recipe/20170607/67514_w180h180c1cx350cy350.jpg', '1', 'ail', ' fraîche'], ['https://assets.afcdn.com/recipe/20170607/67553_w180h180c1cx350cy350.jpg', '', 'feuille de basilic', ' '], ['https://assets.afcdn.com/recipe/20170607/67606_w180h180c1cx350cy350.jpg', '1', 'concentré de tomates', ' '], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '5', ""cuillères à soupe d'huile d'olive"", ' ']]",10 min,,"[""Egoutter les olives et mettre le tout dans un mixeur. Y ajouter l'ail et le basilic. Mixer en y ajoutant de l'huile d'olive. Ensuite ajouter du concentré de tomate jusqu'à ce que la préparation commence à se colorer...en rouge bien sûr ! Saler et poivrer.""]",https://assets.afcdn.com/recipe/20160527/38071_w512h384c1cx2000cy3000.jpg
1536,1536,https://www.marmiton.org/recettes/recette_samoussa-au-thon-et-aux-legumes_92443.aspx,Samoussa au thon et aux légumes,a,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_a.jpeg,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_d.png,4.8,['Amuse-gueule'],43.0,3.8k,62.0,30 min,15.0,facile,bon marché,"[['https://assets.afcdn.com/recipe/20171227/76280_w180h180c1cx2808cy1872.jpg', '5', 'feuilles de brick', ' '], ['https://assets.afcdn.com/recipe/20170607/67518_w180h180c1cx350cy350.jpg', '2', 'boîtes de thon', ' au naturel'], ['https://assets.afcdn.com/recipe/20170607/67459_w180h180c1cx350cy350.jpg', '2', 'tomates', ' '], ['https://assets.afcdn.com/recipe/20170607/67621_w180h180c1cx350cy350.jpg', '2', 'oignons', ' '], ['https://assets.afcdn.com/recipe/20170607/67514_w180h180c1cx350cy350.jpg', '3', ""gousses d'ail"", ' '], ['https://assets.afcdn.com/recipe/20170607/67368_w180h180c1cx350cy350.jpg', '', 'Curry', ' '], ['https://assets.afcdn.com/recipe/20170607/67483_w180h180c1cx350cy350.jpg', '', 'Cumin', ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' '], ['https://assets.afcdn.com/recipe/20171128/75634_w180h180c1cx1250cy1250.jpg', '1', ""jaune d'oeuf"", ' ']]",30 min,5 min,"[""Hacher l'ail et les oignons. Les faire dorer dans une poêle avec une goutte d'huile d'olive."", 'Une fois dorer y ajouter le thon et faire revenir.', ""Émincer les tomates et les ajouter dans la poêle avec le thon puis laisser mijoter jusqu'à absorption du jus."", 'Ajouter sel, poivre, cumin et curry à votre goût.', 'Faire des bandes avec les feuilles de bricks.', 'Mettre de la farce sur une bandes de brick et former un triangle.', ""Appliquer sur chaque samoussas du jaune d'oeuf pour bien coller la feuille de brick."", ""Les faire cuire à la poêle avec un peu d'huile d'olive.""]",https://assets.afcdn.com/recipe/20150222/28565_w512h384c1cx751cy571.jpg
1537,1537,https://www.marmiton.org/recettes/recette_verrine-avocat-crabe-au-pesto_67539.aspx,Verrine avocat crabe au pesto,a,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_a.jpeg,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_d.png,5.0,"['Amuse-gueule', 'Sans gluten', 'Rapide', 'Fruits de mer', 'Crustacés']",8.0,1.4k,9.0,15 min,10.0,très facile,Coût moyen,"[['https://assets.afcdn.com/recipe/20170607/67382_w180h180c1cx350cy350.jpg', '2', 'avocats', ' bien mûrs'], ['https://assets.afcdn.com/recipe/20170607/67697_w180h180c1cx350cy350.jpg', '2', 'boîtes de crabe', ' '], ['https://assets.afcdn.com/recipe/20170607/67459_w180h180c1cx350cy350.jpg', '250', 'g de tomate', ' grappes'], ['https://assets.afcdn.com/recipe/20170607/67759_w180h180c1cx350cy350.jpg', '6', 'cuillères à soupe de mayonnaise', ' '], ['https://assets.afcdn.com/recipe/20170607/67725_w180h180c1cx350cy350.jpg', '1', 'citron vert', ' '], ['https://assets.afcdn.com/recipe/20170621/69123_w180h180c1.jpg', '', ""Piment d'Espelette"", ' en poudre'], ['https://assets.afcdn.com/recipe/20170607/67527_w180h180c1cx350cy350.jpg', '2', 'cuillères à soupe de vinaigre balsamique', ' '], ['https://assets.afcdn.com/recipe/20170607/67513_w180h180c1cx350cy350.jpg', '2', 'cuillères à soupe de pesto', ' ']]",15 min,,"['Ecraser grossièrement la chair des avocats avec le jus de citron. Saler, poivrer.', ""Egoutter le crabe et le mélanger à la mayonnaise (avec une mayonnaise maison c'est encore meilleur!)."", ""Découper les tomates en petits cubes (jeter les pépins) et y ajouter le vinaigre, le pesto (on peut aussi remplacer le pesto si on a du temps par du basilic frais haché et 1 cuillère à soupe d'huile d'olive). Assaisonner et ajouter une pointe de piment d'Espelette. (On peut ajouter des cubes de concombre pour ajouter du croquant)."", ""Dresser les verrines : 1 couche de tomates, une couche de crabe mayonnaise, une couche d'avocat. Réserver au frais."", ""(Cette recette peut être préparée 24h à l'avance)""]",https://assets.afcdn.com/recipe/20141223/17167_w512h384c1cx1224cy1632.jpg
1538,1538,https://www.marmiton.org/recettes/recette_cake-aux-olives-et-lardons_11292.aspx,Cake aux olives et lardons,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_d.jpeg,c,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_c.png,4.7,"['Amuse-gueule', 'Apéritif dînatoire', 'Cake salé apéritif', 'Buffet']",409.0,30k,254.0,15 min,6.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67682_w180h180c1cx350cy350.jpg', '200', 'g de farine', ' '], ['https://assets.afcdn.com/recipe/20170607/67565_w180h180c1cx350cy350.jpg', '1', 'sachet de levure', ' '], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '3', 'oeufs', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '1', 'pincée de sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' moulu'], ['https://assets.afcdn.com/recipe/20170607/67717_w180h180c1cx1777cy2231.jpg', '10', ""cl d'huile"", ' (tournesol, olive...)'], ['https://assets.afcdn.com/recipe/20170607/67388_w180h180c1cx350cy350.jpg', '10', 'cl de lait', ' chaud'], ['https://assets.afcdn.com/recipe/20170607/67538_w180h180c1cx350cy350.jpg', '100', 'g de gruyère', ' ou de comté râpé'], ['https://assets.afcdn.com/recipe/20170607/67383_w180h180c1cx350cy350.jpg', '200', 'g de lardons', ' ou de jambon coupé en dés'], ['https://assets.afcdn.com/recipe/20170607/67566_w180h180c1cx350cy350.jpg', '150', ""g d'olive verte"", ' dénoyautées']]",15 min,45 min,"[""Faire bouillir de l'eau, et y plonger les lardons 2 min."", ""Les égoutter, puis les faire revenir dans une poêle, sans matières grasses, jusqu'à ce qu ils soient bien dorés; réserver."", ""Dans un saladier (ou dans le bol du robot), mettre la farine, la levure, les oeufs, le sel, le poivre et l'huile."", 'Bien mélanger, puis ajouter le lait chaud, le fromage râpé, les olives égouttées et les lardons.', 'Graisser un moule à cake, le tapisser de papier sulfurisé beurré et y verser la préparation.', 'Mettre au four 45 min environ à thermostat 6/7 (200°C), en couvrant avec un papier aluminium à mi-cuisson si le cake dore trop vite.', 'Laisser tiédir dans le moule, et servir tiède ou froid.']",https://assets.afcdn.com/recipe/20180208/77426_w79h79c1.jpg
1539,1539,https://www.marmiton.org/recettes/recette_doigts-a-croquer_19002.aspx,Doigts à croquer,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_d.jpeg,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_d.png,4.2,['Amuse-gueule'],9.0,2.2k,13.0,10 min,6.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20201222/116679_w180h180c1cx1200cy1200.png', '1', 'pâte feuilletée', ' '], ['https://assets.afcdn.com/recipe/20170607/67535_w180h180c1cx350cy350.jpg', '', 'Saucisse', ' de Strasbourg'], ['https://assets.afcdn.com/recipe/20170607/67684_w180h180c1cx350cy350.jpg', '', 'Amandes', ' '], ['https://assets.afcdn.com/recipe/20171128/75634_w180h180c1cx1250cy1250.jpg', '1', ""jaune d'oeuf"", ' ']]",10 min,20 min,"['Faire bouillir vos saucisses puis les couper en deux dans le sens de la longueur. Dérouler la pâte feuilletée et rouler les demi-saucisses à l\'intérieur, l\'une après l\'autre, en faire un plus court que les autres pour imiter le pouce. Dessiner en gros les phalanges au couteau. ""Peindre"" au jaune d\'oeuf chacun des doigts et fixer une demi-amande à une extrémité afin d\'imiter un ongle.', 'Passer au four à 200°C (thermostat 6-7) 20 min environ.']",https://assets.afcdn.com/recipe/20170905/71754_w512h384c1cx2592cy1728.jpg
1540,1540,https://www.marmiton.org/recettes/recette_toasts-a-l-avocat_71503.aspx,Toasts à l'avocat,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_b.jpeg,c,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_c.png,4.8,"['Amuse-gueule', 'Végétarien', 'Rapide', ""Recette d'apéritif""]",5.0,1.2k,33.0,10 min,8.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67382_w180h180c1cx350cy350.jpg', '2', 'avocats', ' bien mûrs'], ['https://assets.afcdn.com/recipe/20170607/67412_w180h180c1cx350cy350.jpg', '4', 'cuillères à café de jus de citron', ' '], ['https://assets.afcdn.com/recipe/20170607/67486_w180h180c1cx350cy350.jpg', '200', 'g de fromage frais', ' '], ['https://assets.afcdn.com/recipe/20170621/68987_w180h180c1.jpg', '6', 'oignons cébettes', ' émincées (oignons nouveaux)'], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67472_w180h180c1cx350cy350.jpg', '1', 'baguette', ' fine (dite ficelle)'], ['https://assets.afcdn.com/recipe/20170607/67557_w180h180c1cx350cy350.jpg', '1', 'pincée de paprika', ' '], ['https://assets.afcdn.com/recipe/20170607/67650_w180h180c1cx350cy350.jpg', '', 'Persil', ' ']]",10 min,,"['Retirez la chair des avocats et placez-la dans un bol. Citronnez immédiatement et écrasez grossièrement à la fourchette.', ""Ajoutez le fromage frais et les cébettes. Rectifiez l'assaisonnement. Couvrez et réservez au frais."", ""Détaillez la ficelle en 16 tranches. Toastez-les légèrement et déposez 1 cuillère à soupe de mélange à l'avocat. Parsemez de paprika et décorez de persil avant de servir.""]",https://assets.afcdn.com/recipe/20160725/31500_w512h384c1cx2100cy1226.jpg
1541,1541,https://www.marmiton.org/recettes/recette_pizza-rolls_231682.aspx,Pizza rolls,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_b.jpeg,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_b.png,4.5,"['Amuse-gueule', 'Végétarien', 'Pizza']",2.0,780,2.0,2 h,4.0,facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67682_w180h180c1cx350cy350.jpg', '250', 'g de farine', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '1', 'cuillère à café de sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67691_w180h180c1cx350cy350.jpg', '1', 'cuillère à café de sucre', ' '], ['https://assets.afcdn.com/recipe/20190308/88958_w180h180c1cx150cy150.jpg', '1', ""verre d'eau"", "" tiede ( taille d'un gobelet )""], ['https://assets.afcdn.com/recipe/20170607/67565_w180h180c1cx350cy350.jpg', '1', 'bonne cuillère à café de levure', ' '], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '2', ""cuillères à soupe d'huile d'olive"", ' '], ['https://assets.afcdn.com/recipe/20170607/67663_w180h180c1cx350cy350.jpg', '190', 'g de sauce tomate', ' (1 pot)'], ['https://assets.afcdn.com/recipe/20170607/67538_w180h180c1cx350cy350.jpg', '70', 'g de gruyère', ' '], ['https://assets.afcdn.com/recipe/20170607/67739_w180h180c1cx350cy350.jpg', '130', 'g de champignon', ' (1 boite)'], ['https://assets.afcdn.com/recipe/20170607/67396_w180h180c1cx2027cy2027.jpg', '1/2', 'boule de mozzarella', ' ']]",2 h,15 min,"[""Dans un saladier mettez tout les ingrédients sec ( farine, sel, levure et le sucre ), mélangez le tout à l'aide d'une spatule ou d'une cuillère en bois."", ""Ajoutez ensuite l'huile d'olive et l'eau tiède. Mélangez avec la spatule tout d'abord et finissez à la main jusqu’à ce que la pâte n'accroche plus au bol."", 'Faites une petite boule et laissez la reposer pendant 1 heure à température ambiante le temps de doubler de volume.', ""1 heure après, munissez vous de votre rouleau à pâtisserie et mettez de la farine sur votre plan de travail, étalez la pâte pour en faire un rectangle (de préférence) environ 3mm d'épaisseur."", 'Préchauffez votre four à 210°C (thermostat 7).', ""A l'aide d'une cuillère à soupe, étalez votre sauce tomate sur toute la surface ( ne pas trop en mettre )."", 'Puis ajoutez vos autres ingrédients sur votre pâte .', ""Une fois vos ingrédients sur la pâte, roulez la pâte comme un boudin jusqu'à la fin. Coupez en rondelle vos mini rolls, environ 2 cm de largeur et mettez sur votre plaque. N'oubliez pas de mettre de l'huile d'olive ou du papier sulfurisé, disposez vos mini rolls dessus."", 'Mettre au four à 210°C (thermostat 7) et laissez les pendant 15 minutes puis éteignez votre four mais laissez refroidir.', ""Et voila vos mini rolls sont prêt. Il vous reste plus qu'a les servir à vos invités.""]",https://assets.afcdn.com/recipe/20121123/7027_w512h384c1cx256cy192.jpg
1542,1542,https://www.marmiton.org/recettes/recette_canneles-sales-jambon-fume-comte_225605.aspx,Cannelés salés jambon fumé - comté,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_d.jpeg,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_d.png,3.3,['Amuse-gueule'],15.0,15k,27.0,20 min,16.0,facile,Coût moyen,"[['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '3', 'oeufs', ' '], ['https://assets.afcdn.com/recipe/20170607/67682_w180h180c1cx350cy350.jpg', '225', 'g de farine', ' '], ['https://assets.afcdn.com/recipe/20170607/67388_w180h180c1cx350cy350.jpg', '12', 'cl de lait', ' '], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '1', ""cuillère à soupe d'huile d'olive"", ' '], ['https://assets.afcdn.com/recipe/20170607/67351_w180h180c1cx350cy350.jpg', '8', 'tranches de jambon fumé', ' '], ['https://assets.afcdn.com/recipe/20170607/67555_w180h180c1cx350cy350.jpg', '100', 'g de comté', ' '], ['https://assets.afcdn.com/recipe/20170607/67355_w180h180c1cx350cy350.jpg', '1', 'sachet de levure chimique', ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' ']]",20 min,30 min,"['Préchauffer le four à 200°C (thermostat 6-7).', 'Découper le jambon fumé et le comté en petits morceaux.', 'Dans un saladier, mélanger les œufs avec la farine. Ajouter le lait et l’huile et mélanger à nouveau.', 'Incorporer le jambon et le comté puis la levure. Mélanger bien.', 'A l’aide d’un pinceau de cuisine, huiler légèrement les moules à cannelés et les fariner.', 'Garnir les moules avec la préparation en les remplissant aux ¾.', 'Enfourner pour 30 minutes.']",https://assets.afcdn.com/recipe/20120506/54769_w512h384c1cx256cy192.jpg
1543,1543,https://www.marmiton.org/recettes/recette_barbajuans_15258.aspx,Barbajuans,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_b.jpeg,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_b.png,4.6,"['Amuse-gueule', 'Végétarien']",5.0,271,9.0,15 min,6.0,facile,bon marché,"[['https://assets.afcdn.com/recipe/20190308/88958_w180h180c1cx150cy150.jpg', '10', ""cl d'eau"", ' '], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '1', ""cuillère d'huile d'olive"", ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '1', 'pincée de sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67534_w180h180c1cx350cy350.jpg', '1', 'botte de blette', ' '], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '2', 'oeufs', ' '], ['https://assets.afcdn.com/recipe/20170607/67667_w180h180c1cx350cy350.jpg', '50', 'g de riz', ' cuit'], ['https://assets.afcdn.com/recipe/20170607/67525_w180h180c1cx350cy350.jpg', '1/2', 'oignon blanc', ' '], ['https://assets.afcdn.com/recipe/20170607/67650_w180h180c1cx350cy350.jpg', '', 'Persil', ' haché'], ['https://assets.afcdn.com/recipe/20170607/67737_w180h180c1cx350cy350.jpg', '', 'Parmesan râpé', ' '], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '', ""Huile d'olive"", ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67682_w180h180c1cx350cy350.jpg', '250', 'g de farine', ' ']]",15 min,30 min,"['Préparer la pâte en travaillant farine, eau, huile et sel. Faire blanchir quelques secondes le vert des blettes, égoutter, hacher très fin', ""émincer l'oignon, faire blondir dans l'huile d'olive."", ""Ajouter les oeufs, le riz cuit, le persil haché, le parmesan râpé, 2 à 3 cl d'huile d'olive, sel et poivre."", 'Etaler la pate très très fine en une bande de 15 cm de large à peu près. Répartir la farce en petits tas de deux cuillerées environ.', 'Rabattre la bande, découper en demi lunes avec une roulette. Faire frire.']",
